https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg,阳光灿烂的日子,1994,8.8,566221,一场华丽的意淫。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg,菊次郎的夏天,1999,8.9,542056,从没见过那么流氓的温柔，从没见过那么温柔的流氓。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2614500883.jpg,超能陆战队,2014,8.7,927190,Balalala~~~
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg,完美的世界,1993,9.1,282365,坏人的好总是比好人的好来得更感人。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,无人知晓,2004,9.1,287395,我的平常生活就是他人的幸福。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542458.jpg,爱在日落黄昏时,2004,8.9,500389,九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,消失的爱人,2014,8.7,849451,年度最佳date movie。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg,借东西的小人阿莉埃蒂,2010,8.9,503582,曾经的那段美好会沉淀为一辈子的记忆。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,小森林 冬春篇,2015,9.0,350123,尊敬他人，尊敬你生活的这片土地，明白孤独是人生的常态。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg,甜蜜蜜,1996,8.9,480981,相逢只要一瞬间，等待却像是一辈子。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg,倩女幽魂,1987,8.8,674023,两张绝世的脸。 
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg,侧耳倾听,1995,8.9,422900,少女情怀总是诗。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg,幸福终点站,2004,8.8,516406,有时候幸福需要等一等。 
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg,时空恋旅人,2013,8.8,593048,把每天当作最后一天般珍惜度过，积极拥抱生活，就是幸福。
